DATAFLOW,FREQ: Frequency,SPECIFICATION: Specification,TIME_PERIOD: Time period,OBS_VALUE,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_SPECIFICATION_2: Note specification 2,NOTE_SPECIFICATION_1: Note specification 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,1988,10228,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,1989,10367,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,1990,10547,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,1991,10559,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,1992,10797,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,1993,11129,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,1994,11357,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,1995,11541,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,1996,11630,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,1997,11699,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,1998,11871,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,1999,12069,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,2000,12116,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,2001,12836,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,2002,12970,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,2003,13177,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,2004,13564,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,2005,13719,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,2006,14017,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,2007,14279,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,2008,14613,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,2009,14811,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,2010,15138,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,2011,15405,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,2012,15875,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,2013,16115,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,2014,16447,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,2015,16822,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,2016,17126,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,2017,17631,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,2018,18081,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,2019,18436,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,2020,18936,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,2021,19382,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CT01: Canton Clervaux,2022,20016,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1821,802,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1851,1088,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1871,1301,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1880,1497,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1890,1534,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1900,1952,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1910,2560,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1922,2191,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1930,2542,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1935,2745,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1947,2474,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1960,2814,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1970,3011,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1978,2964,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1979,3000,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1981,3053,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1983,3040,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1984,3030,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1985,3020,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1986,3010,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1987,2990,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1988,2962,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1989,3009,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1990,3042,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1991,2926,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1992,2976,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1993,3031,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1994,3022,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1995,3090,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1996,3097,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1997,3139,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1998,3125,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,1999,3247,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,2000,3328,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,2001,3287,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,2002,3324,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,2003,3328,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,2004,3351,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,2005,3367,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,2006,3433,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,2007,3490,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,2008,3539,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,2009,3556,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,2010,3631,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,2011,3852,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,2012,4012,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,2013,4145,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,2014,4238,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,2015,4286,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,2016,4364,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,2017,4530,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,2018,4517,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,2019,4563,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,2020,4635,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,2021,4703,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM07007: Mertert,2022,4764,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1821,15091,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1851,21754,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1871,26303,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1880,30205,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1890,32767,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1900,39488,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1910,45169,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1922,46530,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1930,53837,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1935,57822,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1947,61996,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1960,71653,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1970,76159,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1978,79580,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1979,79596,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1981,78912,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1983,77100,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1984,76050,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1985,76130,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1986,76150,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1987,76640,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1988,76468,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1989,75950,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1990,74724,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1991,75833,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1992,75399,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1993,75797,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1994,75713,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1995,76446,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1996,77401,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1997,78290,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1998,79500,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,1999,79844,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,2000,80670,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,2001,76688,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,2002,77965,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,2003,78329,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,2004,79366,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,2005,80158,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,2006,82509,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,2007,83820,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,2008,85467,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,2009,88586,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,2010,90848,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,2011,95058,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,2012,99852,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,2013,103641,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,2014,107247,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,2015,111287,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,2016,115227,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,2017,114303,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,2018,116323,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,2019,119215,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,2020,122273,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,2021,124509,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM11004: Luxembourg,2022,128494,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1821,1133,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1851,1512,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1871,1453,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1880,1421,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1890,1267,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1900,1186,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1910,1248,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1922,1325,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1930,1460,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1935,1450,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1947,1432,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1960,1462,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1970,1788,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1978,2253,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1979,2314,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1981,2448,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1983,2550,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1984,2560,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1985,2620,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1986,2630,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1987,2670,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1988,2721,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1989,2784,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1990,2764,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1991,2773,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1992,2803,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1993,2841,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1994,2896,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1995,2869,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1996,2882,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1997,2882,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1998,2838,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,1999,2859,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,2000,2912,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,2001,2973,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,2002,2960,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,2003,2937,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,2004,2985,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,2005,3031,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,2006,3076,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,2007,3112,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,2008,3127,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,2009,3182,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,2010,3261,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,2011,3531,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,2012,3555,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,2013,3586,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,2014,3673,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,2015,3723,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,2016,3798,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,2017,3896,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,2018,3986,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,2019,4083,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,2020,4246,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,2021,4348,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM12008: Lorentzweiler,2022,4441,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1821,604,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1851,856,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1871,754,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1880,649,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1890,562,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1900,676,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1910,676,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1922,668,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1930,658,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1935,607,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1947,593,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1960,646,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1970,864,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1978,1102,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1979,1130,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1981,1160,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1983,1260,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1984,1280,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1985,1310,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1986,1360,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1987,1410,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1988,1438,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1989,1428,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1990,1503,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1991,1548,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1992,1588,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1993,1656,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1994,1722,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1995,1790,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1996,1821,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1997,1918,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1998,1972,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,1999,1995,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,2000,2008,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,2001,2061,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,2002,2023,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,2003,2066,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,2004,2075,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,2005,2109,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,2006,2094,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,2007,2116,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,2008,2184,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,2009,2223,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,2010,2220,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,2011,2295,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,2012,2324,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,2013,2337,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,2014,2347,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,2015,2409,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,2016,2396,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,2017,2392,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,2018,2339,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,2019,2406,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,2020,2482,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,2021,2452,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM02004: Erpeldange-sur-Sûre,2022,2436,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03009: Vichten,1821,444,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03009: Vichten,1851,769,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03009: Vichten,1871,801,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03009: Vichten,1880,738,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03009: Vichten,1890,688,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03009: Vichten,1900,685,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03009: Vichten,1910,708,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03009: Vichten,1922,669,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03009: Vichten,1930,585,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03009: Vichten,1935,512,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03009: Vichten,1947,493,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03009: Vichten,1960,488,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03009: Vichten,1970,512,,,,,,0: Zero
LU1:DF_X021(1.0),A: Annual,CM03009: Vichten,1978,572,,,,,,0: Zero
